dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
sleep_restlessDuration,metabolite_100004208,-0.028597991859768423,-1.3188447961398375,0.18736924962022902,2052.0,100004208,Benzoate Metabolism,Xenobiotics,guaiacol sulfate,,,HMDB60013,22473.0,0.48802519089293567
sleep_awakeDuration,metabolite_100004227,8.039281290271073e-06,0.00025513626705347123,0.9997964574974959,1915.0,100004227,"Fatty Acid, Amino",Lipid,2-aminooctanoate,644-90-6,,HMDB00991,69522.0,0.9997964574974959
sleep_awakeningsCount,metabolite_100004227,-0.02393788300777635,-0.6532209646443399,0.5136865572223109,2080.0,100004227,"Fatty Acid, Amino",Lipid,2-aminooctanoate,644-90-6,,HMDB00991,69522.0,0.7718176294309597
sleep_efficiency,metabolite_100004227,-0.0006708270639072019,-0.7540936694317257,0.4508831940353788,1983.0,100004227,"Fatty Acid, Amino",Lipid,2-aminooctanoate,644-90-6,,HMDB00991,69522.0,0.7284434125682699
sleep_minutesAfterWakeup,metabolite_100004227,-4.555045618606364e-05,-0.001233931700138862,0.9990156031550013,1799.0,100004227,"Fatty Acid, Amino",Lipid,2-aminooctanoate,644-90-6,,HMDB00991,69522.0,0.9993837969020526
sleep_minutesAsleep,metabolite_100004227,0.015834530676803717,0.7285809782474502,0.46634234696093757,2038.0,100004227,"Fatty Acid, Amino",Lipid,2-aminooctanoate,644-90-6,,HMDB00991,69522.0,0.7388388207746909
sleep_restlessDuration,metabolite_100004227,0.03834711201275514,1.3227517639976256,0.18607653934936844,1922.0,100004227,"Fatty Acid, Amino",Lipid,2-aminooctanoate,644-90-6,,HMDB00991,69522.0,0.4872707288229315
sleep_awakeDuration,metabolite_100004295,0.0206878207631876,1.2324074976800277,0.21794478843421325,1974.0,100004295,Food Component/Plant,Xenobiotics,2-piperidinone,675-20-7,,HMDB11749,12665.0,0.5190846317266162
sleep_awakeningsCount,metabolite_100004295,-0.03779137136965481,-1.9765588884278962,0.048219779715247116,2154.0,100004295,Food Component/Plant,Xenobiotics,2-piperidinone,675-20-7,,HMDB11749,12665.0,0.23358199640192903
sleep_efficiency,metabolite_100004295,-0.001963637478806851,-4.234255241771863,2.3952521119454352e-05,2049.0,100004295,Food Component/Plant,Xenobiotics,2-piperidinone,675-20-7,,HMDB11749,12665.0,0.0014707695534400456
sleep_minutesAfterWakeup,metabolite_100004295,0.012753800547361065,0.6633148526534625,0.5072124257281727,1846.0,100004295,Food Component/Plant,Xenobiotics,2-piperidinone,675-20-7,,HMDB11749,12665.0,0.7676497823731099
sleep_minutesAsleep,metabolite_100004295,0.04575278176734146,3.9389152380374752,8.453413760162626e-05,2106.0,100004295,Food Component/Plant,Xenobiotics,2-piperidinone,675-20-7,,HMDB11749,12665.0,0.003590371167111591
sleep_restlessDuration,metabolite_100004295,0.07909801929670471,5.23862223834917,1.7911131305457208e-07,1980.0,100004295,Food Component/Plant,Xenobiotics,2-piperidinone,675-20-7,,HMDB11749,12665.0,3.304195209699007e-05
sleep_awakeDuration,metabolite_100004299,0.006044769548445008,0.22161373473388338,0.8246409272986569,1733.0,100004299,Histidine Metabolism,Amino Acid,N-acetyl-1-methylhistidine*,,,,53859791.0,0.9362477713847517
sleep_awakeningsCount,metabolite_100004299,0.036521940431308984,1.1507844525219781,0.24996757968314276,1891.0,100004299,Histidine Metabolism,Amino Acid,N-acetyl-1-methylhistidine*,,,,53859791.0,0.5535492755957546
sleep_efficiency,metabolite_100004299,0.0006604038428855998,0.8580574119289632,0.3909758949748873,1801.0,100004299,Histidine Metabolism,Amino Acid,N-acetyl-1-methylhistidine*,,,,53859791.0,0.6910819270437764
sleep_minutesAfterWakeup,metabolite_100004299,0.010740453900642846,0.32590366362248324,0.744539675553336,1622.0,100004299,Histidine Metabolism,Amino Acid,N-acetyl-1-methylhistidine*,,,,53859791.0,0.8995707805864629
sleep_minutesAsleep,metabolite_100004299,-0.04163832545510543,-2.1862657892148447,0.028921906026627534,1853.0,100004299,Histidine Metabolism,Amino Acid,N-acetyl-1-methylhistidine*,,,,53859791.0,0.17276274762749605
sleep_restlessDuration,metabolite_100004299,-0.027303867013466612,-1.0683606281878057,0.2855070924713098,1743.0,100004299,Histidine Metabolism,Amino Acid,N-acetyl-1-methylhistidine*,,,,53859791.0,0.588337687996961
sleep_awakeDuration,metabolite_100004322,-0.023507914076759368,-1.6733823511663992,0.09440772926357681,2024.0,100004322,Chemical,Xenobiotics,2-aminophenol sulfate,,,HMDB61116,181670.0,0.33836232003171646
sleep_awakeningsCount,metabolite_100004322,0.0006675123755352269,0.04163428906130483,0.96679402997964,2207.0,100004322,Chemical,Xenobiotics,2-aminophenol sulfate,,,HMDB61116,181670.0,0.9848700656676446
sleep_efficiency,metabolite_100004322,0.0001955566912596954,0.5006733201292973,0.6166538720036638,2101.0,100004322,Chemical,Xenobiotics,2-aminophenol sulfate,,,HMDB61116,181670.0,0.8280385824216487
sleep_minutesAfterWakeup,metabolite_100004322,-0.011749304858648116,-0.7240810274534594,0.4691061790998182,1893.0,100004322,Chemical,Xenobiotics,2-aminophenol sulfate,,,HMDB61116,181670.0,0.7400698364561727
sleep_minutesAsleep,metabolite_100004322,0.004953780472427143,0.5130123220645111,0.6079955541180699,2159.0,100004322,Chemical,Xenobiotics,2-aminophenol sulfate,,,HMDB61116,181670.0,0.8222128214618127
sleep_restlessDuration,metabolite_100004322,0.012680497472459617,0.99741916519578,0.3186807333304118,2032.0,100004322,Chemical,Xenobiotics,2-aminophenol sulfate,,,HMDB61116,181670.0,0.6232203569947097
sleep_awakeDuration,metabolite_100004328,0.23936097323541874,3.5153281581953006,0.0004487242952964317,2070.0,100004328,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",,,HMDB12097,11433862.0,0.01216290878808519
sleep_awakeningsCount,metabolite_100004328,-0.2557356996999609,-3.3294161679284886,0.0008843341801355073,2263.0,100004328,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",,,HMDB12097,11433862.0,0.019157022360043883
sleep_efficiency,metabolite_100004328,-0.0005292344777236887,-0.28605406346284007,0.7748643623695135,2158.0,100004328,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",,,HMDB12097,11433862.0,0.9166800815351254
sleep_minutesAfterWakeup,metabolite_100004328,0.11014250022571354,1.4429836119241404,0.1491869429631873,1950.0,100004328,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",,,HMDB12097,11433862.0,0.43568726060824703
sleep_minutesAsleep,metabolite_100004328,0.2212146509508383,4.7184826244071845,2.525589120311474e-06,2211.0,100004328,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",,,HMDB12097,11433862.0,0.0002522782910177794
sleep_restlessDuration,metabolite_100004328,0.22969605973665852,3.7195381861487755,0.0002049025152582877,2084.0,100004328,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",,,HMDB12097,11433862.0,0.006780639063209839
sleep_awakeDuration,metabolite_100004329,0.020590359575521865,0.2341268657907383,0.8149097662702405,2074.0,100004329,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,0.9324614508404067
sleep_awakeningsCount,metabolite_100004329,-0.225076903787895,-2.230455391677918,0.02581548141077697,2265.0,100004329,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,0.16253916350778458
sleep_efficiency,metabolite_100004329,-0.0017424646323574988,-0.7151283715110197,0.4746076963006187,2156.0,100004329,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,0.7434853878433261
sleep_minutesAfterWakeup,metabolite_100004329,0.026050988592137916,0.25655958545388513,0.797546164261885,1942.0,100004329,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,0.9263788392617677
sleep_minutesAsleep,metabolite_100004329,0.15751622736230472,2.5723478009907605,0.01016625000251691,2213.0,100004329,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,0.09620482897118635
sleep_restlessDuration,metabolite_100004329,0.23380244517645618,2.896453951491697,0.0038137291071150873,2082.0,100004329,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,0.052211306608575585
sleep_awakeDuration,metabolite_100004499,-0.0016863045031033658,-0.03634206206912379,0.9710131462550255,2067.0,100004499,Lysine Metabolism,Amino Acid,6-oxopiperidine-2-carboxylate,34622-39-4,,HMDB61705,3014237.0,0.9868113885947464
sleep_awakeningsCount,metabolite_100004499,-0.006278847237812282,-0.11780797564313254,0.9062303626917858,2257.0,100004499,Lysine Metabolism,Amino Acid,6-oxopiperidine-2-carboxylate,34622-39-4,,HMDB61705,3014237.0,0.9653791657729217
sleep_efficiency,metabolite_100004499,-0.0030478879552940513,-2.37319822895568,0.017722786202727644,2152.0,100004499,Lysine Metabolism,Amino Acid,6-oxopiperidine-2-carboxylate,34622-39-4,,HMDB61705,3014237.0,0.13240541381926996
sleep_minutesAfterWakeup,metabolite_100004499,0.04904226859480176,0.9380495712196943,0.34833648979364884,1942.0,100004499,Lysine Metabolism,Amino Acid,6-oxopiperidine-2-carboxylate,34622-39-4,,HMDB61705,3014237.0,0.6562602120989988
sleep_minutesAsleep,metabolite_100004499,-0.03985491817227453,-1.2494414560359755,0.2116371097259103,2206.0,100004499,Lysine Metabolism,Amino Acid,6-oxopiperidine-2-carboxylate,34622-39-4,,HMDB61705,3014237.0,0.5121447150567788
sleep_restlessDuration,metabolite_100004499,0.012851234559737341,0.3074759812998358,0.7585121082820314,2080.0,100004499,Lysine Metabolism,Amino Acid,6-oxopiperidine-2-carboxylate,34622-39-4,,HMDB61705,3014237.0,0.9073884036534215
sleep_awakeDuration,metabolite_100004509,0.012001497601482527,0.8084195060108529,0.41895001619454786,1921.0,100004509,Food Component/Plant,Xenobiotics,S-allylcysteine,21593-77-1,,HMDB34323,98280.0,0.7079625273663507
sleep_awakeningsCount,metabolite_100004509,0.03050155459750258,1.789926294801125,0.07361145634052704,2091.0,100004509,Food Component/Plant,Xenobiotics,S-allylcysteine,21593-77-1,,HMDB34323,98280.0,0.2934665155216577
sleep_efficiency,metabolite_100004509,-4.842577475555857e-05,-0.1174730856702939,0.9064971217352333,1989.0,100004509,Food Component/Plant,Xenobiotics,S-allylcysteine,21593-77-1,,HMDB34323,98280.0,0.9653791657729217
sleep_minutesAfterWakeup,metabolite_100004509,-0.0382287538492367,-2.2531412015481895,0.024371133666129172,1801.0,100004509,Food Component/Plant,Xenobiotics,S-allylcysteine,21593-77-1,,HMDB34323,98280.0,0.15774661378925722
sleep_minutesAsleep,metabolite_100004509,0.016921792904522653,1.6443696835970347,0.10025431928702977,2050.0,100004509,Food Component/Plant,Xenobiotics,S-allylcysteine,21593-77-1,,HMDB34323,98280.0,0.3478579284044346
sleep_restlessDuration,metabolite_100004509,0.02449669985956439,1.8037101963474071,0.07143393113798398,1929.0,100004509,Food Component/Plant,Xenobiotics,S-allylcysteine,21593-77-1,,HMDB34323,98280.0,0.28834504871282274
sleep_awakeDuration,metabolite_100004523,0.037574154665030904,1.412258378636448,0.1580261973649763,2058.0,100004523,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-delta-acetylornithine,,,,9920500.0,0.4483920613291332
sleep_awakeningsCount,metabolite_100004523,-0.024800767920687153,-0.8070160299127922,0.41974307922240117,2251.0,100004523,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-delta-acetylornithine,,,,9920500.0,0.7086366727153777
sleep_efficiency,metabolite_100004523,-0.0017105332428560271,-2.316531266255862,0.02062396335959429,2140.0,100004523,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-delta-acetylornithine,,,,9920500.0,0.14541916125706092
sleep_minutesAfterWakeup,metabolite_100004523,0.007911761452601699,0.2598526955127362,0.7950052476986114,1936.0,100004523,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-delta-acetylornithine,,,,9920500.0,0.9255843431629275
sleep_minutesAsleep,metabolite_100004523,0.04116377439954164,2.212992662357352,0.027001246968736695,2198.0,100004523,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-delta-acetylornithine,,,,9920500.0,0.16550537062427922
sleep_restlessDuration,metabolite_100004523,0.054821915859853604,2.240610634389396,0.025157916234056662,2067.0,100004523,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-delta-acetylornithine,,,,9920500.0,0.1604751409171796
sleep_awakeDuration,metabolite_100004541,0.056360803546249394,1.526654441820341,0.12700374791987656,2032.0,100004541,Polyamine Metabolism,Amino Acid,acisoga,106692-36-8,,,129397.0,0.397338026414948
sleep_awakeningsCount,metabolite_100004541,-0.08118500172107801,-1.9314505178136305,0.05355526100538396,2222.0,100004541,Polyamine Metabolism,Amino Acid,acisoga,106692-36-8,,,129397.0,0.24731503936565266
sleep_efficiency,metabolite_100004541,-0.0008989237996172988,-0.8882563090236146,0.37450476745019234,2112.0,100004541,Polyamine Metabolism,Amino Acid,acisoga,106692-36-8,,,129397.0,0.6762163120319399
sleep_minutesAfterWakeup,metabolite_100004541,0.03540907076467427,0.8407764430862027,0.4005794846084729,1906.0,100004541,Polyamine Metabolism,Amino Acid,acisoga,106692-36-8,,,129397.0,0.6974582763002268
sleep_minutesAsleep,metabolite_100004541,0.013134567390929835,0.5132567502206961,0.6078243452319273,2170.0,100004541,Polyamine Metabolism,Amino Acid,acisoga,106692-36-8,,,129397.0,0.8222128214618127
sleep_restlessDuration,metabolite_100004541,0.0946094845696534,2.8271545039542145,0.0047425334082236426,2039.0,100004541,Polyamine Metabolism,Amino Acid,acisoga,106692-36-8,,,129397.0,0.06004982442243739
sleep_awakeDuration,metabolite_100004542,-0.0304217668891577,-0.7636309404979069,0.44517944320880853,1968.0,100004542,"Fatty Acid, Amino",Lipid,2-aminoheptanoate,1115-90-8,,,227939.0,0.7248107203949029
sleep_awakeningsCount,metabolite_100004542,0.0537052714007521,1.1902185336994908,0.234092404802704,2157.0,100004542,"Fatty Acid, Amino",Lipid,2-aminoheptanoate,1115-90-8,,,227939.0,0.5361759794079768
sleep_efficiency,metabolite_100004542,-0.0013483965153168597,-1.2499001106672925,0.21147975895102086,2050.0,100004542,"Fatty Acid, Amino",Lipid,2-aminoheptanoate,1115-90-8,,,227939.0,0.5121447150567788
sleep_minutesAfterWakeup,metabolite_100004542,0.04779321645211425,1.0680326652312797,0.28564572628378015,1857.0,100004542,"Fatty Acid, Amino",Lipid,2-aminoheptanoate,1115-90-8,,,227939.0,0.588337687996961
sleep_minutesAsleep,metabolite_100004542,0.011575712299549451,0.4189842851130125,0.6752707961265234,2099.0,100004542,"Fatty Acid, Amino",Lipid,2-aminoheptanoate,1115-90-8,,,227939.0,0.8631304915418169
sleep_restlessDuration,metabolite_100004542,0.053113122389982496,1.4777443448613616,0.1396371317114584,1972.0,100004542,"Fatty Acid, Amino",Lipid,2-aminoheptanoate,1115-90-8,,,227939.0,0.41844593802867036
sleep_awakeDuration,metabolite_100004552,0.005305554224202977,0.2069215949426123,0.8360923892987633,1993.0,100004552,Lysolipid,Lipid,1-eicosapentaenoyl-GPE (20:5)*,,,HMDB11489,,0.9407570868495285
sleep_awakeningsCount,metabolite_100004552,0.15367934560171706,5.381667623586863,8.175800253963179e-08,2183.0,100004552,Lysolipid,Lipid,1-eicosapentaenoyl-GPE (20:5)*,,,HMDB11489,,1.8375111070782244e-05
sleep_efficiency,metabolite_100004552,0.00038755511912713474,0.5517683537285805,0.5811669491620988,2074.0,100004552,Lysolipid,Lipid,1-eicosapentaenoyl-GPE (20:5)*,,,HMDB11489,,0.809270625788253
sleep_minutesAfterWakeup,metabolite_100004552,-0.0531128010842099,-1.7995548272063293,0.0720934952146697,1869.0,100004552,Lysolipid,Lipid,1-eicosapentaenoyl-GPE (20:5)*,,,HMDB11489,,0.2899868107292531
sleep_minutesAsleep,metabolite_100004552,-0.04286803952254022,-2.415555076577788,0.015795400429018436,2133.0,100004552,Lysolipid,Lipid,1-eicosapentaenoyl-GPE (20:5)*,,,HMDB11489,,0.12418804004580053
sleep_restlessDuration,metabolite_100004552,-0.049035924698574034,-2.0949622150696303,0.036300674901912404,2002.0,100004552,Lysolipid,Lipid,1-eicosapentaenoyl-GPE (20:5)*,,,HMDB11489,,0.19739853990480016
sleep_awakeDuration,metabolite_100004575,0.027340200844149513,0.886303331682349,0.3755659624774953,1920.0,100004575,Urea cycle; Arginine and Proline Metabolism,Amino Acid,"N2,N5-diacetylornithine",39825-23-5,,,65977.0,0.6773840796384775
sleep_awakeningsCount,metabolite_100004575,0.03660669957205781,1.0264431211450138,0.30480211274205254,2095.0,100004575,Urea cycle; Arginine and Proline Metabolism,Amino Acid,"N2,N5-diacetylornithine",39825-23-5,,,65977.0,0.6089268874557895
sleep_efficiency,metabolite_100004575,-0.0003572838902249631,-0.4183568291579116,0.6757315926929492,1996.0,100004575,Urea cycle; Arginine and Proline Metabolism,Amino Acid,"N2,N5-diacetylornithine",39825-23-5,,,65977.0,0.8633103294613378
sleep_minutesAfterWakeup,metabolite_100004575,-0.062059749414699904,-1.7477868186833871,0.08067269250296176,1802.0,100004575,Urea cycle; Arginine and Proline Metabolism,Amino Acid,"N2,N5-diacetylornithine",39825-23-5,,,65977.0,0.3064440504044162
sleep_minutesAsleep,metabolite_100004575,0.016715979804274948,0.7718322130808849,0.4403031641145432,2056.0,100004575,Urea cycle; Arginine and Proline Metabolism,Amino Acid,"N2,N5-diacetylornithine",39825-23-5,,,65977.0,0.7205689524374533
sleep_restlessDuration,metabolite_100004575,0.046904023192959554,1.6675496820879392,0.09556823004237823,1935.0,100004575,Urea cycle; Arginine and Proline Metabolism,Amino Acid,"N2,N5-diacetylornithine",39825-23-5,,,65977.0,0.3395882956841819
sleep_awakeDuration,metabolite_100004635,0.05663669391344341,1.6015320700128601,0.10941266915681418,2072.0,100004635,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,methionine sulfone,820-10-0,,,69961.0,0.3643036650813924
sleep_awakeningsCount,metabolite_100004635,-0.042187004642076906,-1.0547519162274503,0.29165209617034515,2264.0,100004635,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,methionine sulfone,820-10-0,,,69961.0,0.5947717983904883
sleep_efficiency,metabolite_100004635,-0.0026030434271313357,-2.678093925647056,0.007460755644266425,2159.0,100004635,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,methionine sulfone,820-10-0,,,69961.0,0.07783055690516694
sleep_minutesAfterWakeup,metabolite_100004635,-0.010041603944400845,-0.24665316374025623,0.805202793061922,1952.0,100004635,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,methionine sulfone,820-10-0,,,69961.0,0.9296369575719193
sleep_minutesAsleep,metabolite_100004635,0.02568562517306176,1.0579767590203049,0.29018240041658794,2211.0,100004635,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,methionine sulfone,820-10-0,,,69961.0,0.5931200711811577
sleep_restlessDuration,metabolite_100004635,0.015113574211353568,0.46974778826635266,0.6385847241486471,2084.0,100004635,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,methionine sulfone,820-10-0,,,69961.0,0.8393066964772786
sleep_awakeDuration,metabolite_100004646,-0.049735255258868696,-1.3052560807379479,0.1919810560626622,1727.0,100004646,Dipeptide,Peptide,cyclo(ala-pro),,,,6428987.0,0.4917121635337131
sleep_awakeningsCount,metabolite_100004646,0.0504775748654114,1.1932285555784297,0.2329311571004948,1886.0,100004646,Dipeptide,Peptide,cyclo(ala-pro),,,,6428987.0,0.5346020966761243
sleep_efficiency,metabolite_100004646,0.0003968692514744942,0.37537563396659723,0.7074258730754344,1794.0,100004646,Dipeptide,Peptide,cyclo(ala-pro),,,,6428987.0,0.8816670885787645
sleep_minutesAfterWakeup,metabolite_100004646,-0.06685254563902307,-1.5203167999797298,0.12862833867355644,1620.0,100004646,Dipeptide,Peptide,cyclo(ala-pro),,,,6428987.0,0.3996666237356932
sleep_minutesAsleep,metabolite_100004646,0.01201228756428806,0.45534461770786194,0.648915320576958,1846.0,100004646,Dipeptide,Peptide,cyclo(ala-pro),,,,6428987.0,0.8460839350234738
sleep_restlessDuration,metabolite_100004646,-0.015507444066936021,-0.4510326724473696,0.6520229555215967,1732.0,100004646,Dipeptide,Peptide,cyclo(ala-pro),,,,6428987.0,0.8480858022868322
sleep_awakeDuration,metabolite_100005350,0.054117250478090045,1.4494790418825678,0.1473547445049284,2093.0,100005350,Lysolipid,Lipid,1-linolenoyl-GPC (18:3)*,,,HMDB10388,,0.43197363688020857
sleep_awakeningsCount,metabolite_100005350,-0.02538303249267493,-0.5959336802436648,0.5512790769318752,2280.0,100005350,Lysolipid,Lipid,1-linolenoyl-GPC (18:3)*,,,HMDB10388,,0.793346859718674
sleep_efficiency,metabolite_100005350,0.0002954356550055763,0.2850298431667885,0.77564866738616,2170.0,100005350,Lysolipid,Lipid,1-linolenoyl-GPC (18:3)*,,,HMDB10388,,0.9166800815351254
sleep_minutesAfterWakeup,metabolite_100005350,0.01637202321898888,0.38307032641503436,0.7017094815682405,1960.0,100005350,Lysolipid,Lipid,1-linolenoyl-GPC (18:3)*,,,HMDB10388,,0.8776747995861671
sleep_minutesAsleep,metabolite_100005350,0.0916157204859258,3.577686879898749,0.00035409783673501363,2227.0,100005350,Lysolipid,Lipid,1-linolenoyl-GPC (18:3)*,,,HMDB10388,,0.010213923697051677
sleep_restlessDuration,metabolite_100005350,0.09511512200840487,2.767884694314141,0.005692174151342239,2093.0,100005350,Lysolipid,Lipid,1-linolenoyl-GPC (18:3)*,,,HMDB10388,,0.06617152450935351
sleep_awakeDuration,metabolite_100005351,-0.015250783566148389,-0.6046836584196758,0.5454557712552222,2076.0,100005351,Lysolipid,Lipid,1-eicosapentaenoyl-GPC (20:5)*,,,,,0.7887904638473642
sleep_awakeningsCount,metabolite_100005351,0.14594240656418223,5.1254021732115085,3.221661849495573e-07,2269.0,100005351,Lysolipid,Lipid,1-eicosapentaenoyl-GPC (20:5)*,,,,,5.1110717694644474e-05
sleep_efficiency,metabolite_100005351,0.00035433377940455313,0.5180029492635115,0.6045097331318854,2156.0,100005351,Lysolipid,Lipid,1-eicosapentaenoyl-GPC (20:5)*,,,,,0.8201609363079867
sleep_minutesAfterWakeup,metabolite_100005351,-0.042008902487440034,-1.4679881820681677,0.14227029514516099,1946.0,100005351,Lysolipid,Lipid,1-eicosapentaenoyl-GPC (20:5)*,,,,,0.4232796315570868
sleep_minutesAsleep,metabolite_100005351,-0.0505697517897688,-2.940339435849474,0.0033127096952147495,2216.0,100005351,Lysolipid,Lipid,1-eicosapentaenoyl-GPC (20:5)*,,,,,0.04790551232168461
sleep_restlessDuration,metabolite_100005351,-0.04860722315909145,-2.129714181628588,0.033312887267012606,2085.0,100005351,Lysolipid,Lipid,1-eicosapentaenoyl-GPC (20:5)*,,,,,0.1880638901439503
sleep_awakeDuration,metabolite_100005352,0.04600006197308769,0.9877415238226557,0.3233965036905132,2053.0,100005352,Lysolipid,Lipid,1-eicosenoyl-GPC (20:1)*,,,HMDB10391,,0.6281035215247354
sleep_awakeningsCount,metabolite_100005352,-0.014771031911686057,-0.2768376774680422,0.7819304057459853,2245.0,100005352,Lysolipid,Lipid,1-eicosenoyl-GPC (20:1)*,,,HMDB10391,,0.9193595349892071
sleep_efficiency,metabolite_100005352,2.669894260825742e-05,0.02096567602236349,0.9832750119966427,2132.0,100005352,Lysolipid,Lipid,1-eicosenoyl-GPC (20:1)*,,,HMDB10391,,0.9923753083549308
sleep_minutesAfterWakeup,metabolite_100005352,0.010907726113248216,0.20537059873554378,0.8373044397673007,1928.0,100005352,Lysolipid,Lipid,1-eicosenoyl-GPC (20:1)*,,,HMDB10391,,0.9407951990027833
sleep_minutesAsleep,metabolite_100005352,0.062077713054263295,1.9052222341072111,0.056882523157188634,2197.0,100005352,Lysolipid,Lipid,1-eicosenoyl-GPC (20:1)*,,,HMDB10391,,0.2554740465527689
sleep_restlessDuration,metabolite_100005352,0.11808050125490506,2.7790030697387373,0.005502281310946043,2067.0,100005352,Lysolipid,Lipid,1-eicosenoyl-GPC (20:1)*,,,HMDB10391,,0.06522924261811638
sleep_awakeDuration,metabolite_100005367,0.05183942500020526,3.089689386423296,0.0020357475308167084,1735.0,100005367,Food Component/Plant,Xenobiotics,N-acetylalliin,,,,,0.03431506931632914
sleep_awakeningsCount,metabolite_100005367,0.016042736835726084,0.8470836119044974,0.39705616559825485,1898.0,100005367,Food Component/Plant,Xenobiotics,N-acetylalliin,,,,,0.6953639471548658
sleep_efficiency,metabolite_100005367,-0.0002845249042772488,-0.6283220337015669,0.5298733380964225,1801.0,100005367,Food Component/Plant,Xenobiotics,N-acetylalliin,,,,,0.781553788560635
sleep_minutesAfterWakeup,metabolite_100005367,-0.028928076201438103,-1.4943730488478313,0.13527361383749434,1629.0,100005367,Food Component/Plant,Xenobiotics,N-acetylalliin,,,,,0.4120716040100653
sleep_minutesAsleep,metabolite_100005367,0.01886531753231662,1.6103416238304955,0.10749444946512841,1859.0,100005367,Food Component/Plant,Xenobiotics,N-acetylalliin,,,,,0.3603636174113752
sleep_restlessDuration,metabolite_100005367,0.032692721297158736,2.1698489657617843,0.030153534022211693,1751.0,100005367,Food Component/Plant,Xenobiotics,N-acetylalliin,,,,,0.1773009544562977
sleep_awakeDuration,metabolite_100005371,0.04109078935714179,1.2072509883217621,0.22747854090818148,2011.0,100005371,Lysolipid,Lipid,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,,,0.5293668863029681
sleep_awakeningsCount,metabolite_100005371,-0.05325663071381077,-1.3571192571804431,0.1748840685994232,2191.0,100005371,Lysolipid,Lipid,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,,,0.47427082253659564
sleep_efficiency,metabolite_100005371,-0.00013140436194080836,-0.13929999757841263,0.8892266688984549,2081.0,100005371,Lysolipid,Lipid,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,,,0.9586534843805035
sleep_minutesAfterWakeup,metabolite_100005371,0.03442978507585756,0.8733304004104117,0.38259526585651404,1883.0,100005371,Lysolipid,Lipid,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,,,0.6850920033226792
sleep_minutesAsleep,metabolite_100005371,0.06186685486380268,2.6204709077357617,0.00884333419224526,2142.0,100005371,Lysolipid,Lipid,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,,,0.08720465197983716
sleep_restlessDuration,metabolite_100005371,0.07563989444453971,2.395243395338005,0.016701079564158908,2009.0,100005371,Lysolipid,Lipid,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,,,0.1285101614394767
sleep_awakeDuration,metabolite_100005372,-0.07867578864174546,-2.4099333345082483,0.016047417504184217,1967.0,100005372,Lysoplasmalogen,Lipid,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,0.1254489420544488
sleep_awakeningsCount,metabolite_100005372,0.10435354598704406,2.771896446386621,0.005621517726841358,2146.0,100005372,Lysoplasmalogen,Lipid,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,0.06577541565852991
sleep_efficiency,metabolite_100005372,-0.001291435930172374,-1.4199899457905352,0.15576408420729204,2046.0,100005372,Lysoplasmalogen,Lipid,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,0.44501666854562144
