dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
sleep_minutesAsleep,metabolite_100001990,0.012774349037690452,0.6446987734602266,0.5191904004387262,2180.0,100001990,Secondary Bile Acid Metabolism,Lipid,taurocholenate sulfate*,,,,,0.7618370565741266
sleep_restlessDuration,metabolite_100001990,0.03559489421070593,1.3734521052182855,0.16976239045320154,2050.0,100001990,Secondary Bile Acid Metabolism,Lipid,taurocholenate sulfate*,,,,,0.44777424650590175
sleep_awakeDuration,metabolite_100001992,0.020888160462545997,0.8551184470488368,0.3925850667788022,2064.0,100001992,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (1)",,C04295,HMDB03818,87120982.0,0.6680138328721953
sleep_awakeningsCount,metabolite_100001992,-0.008878167588132611,-0.31296035102646147,0.7543397774522811,2256.0,100001992,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (1)",,C04295,HMDB03818,87120982.0,0.8975189295910789
sleep_efficiency,metabolite_100001992,-0.0005231508125328891,-0.7832865001803239,0.43354536235556984,2150.0,100001992,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (1)",,C04295,HMDB03818,87120982.0,0.7026413821764375
sleep_minutesAfterWakeup,metabolite_100001992,0.0023096162228459748,0.08372435733210652,0.9332842243408501,1946.0,100001992,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (1)",,C04295,HMDB03818,87120982.0,0.9775019623484554
sleep_minutesAsleep,metabolite_100001992,0.018537445370259545,1.089670954456231,0.27597745588998146,2205.0,100001992,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (1)",,C04295,HMDB03818,87120982.0,0.5579544216906147
sleep_restlessDuration,metabolite_100001992,0.05615251360345395,2.4928435623815135,0.012750033821572849,2076.0,100001992,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (1)",,C04295,HMDB03818,87120982.0,0.09803351963427745
sleep_awakeDuration,metabolite_100001993,0.047093898710928464,1.644040572056622,0.10032190691863731,2045.0,100001993,Steroid,Lipid,pregnenediol disulfate (C21H34O8S2)*,,,,,0.3352765588098696
sleep_awakeningsCount,metabolite_100001993,-0.028258010513258946,-0.8455769700682557,0.3978794539610725,2236.0,100001993,Steroid,Lipid,pregnenediol disulfate (C21H34O8S2)*,,,,,0.6721458736818118
sleep_efficiency,metabolite_100001993,-0.0012146079899679283,-1.5453633691214992,0.12240750748504556,2127.0,100001993,Steroid,Lipid,pregnenediol disulfate (C21H34O8S2)*,,,,,0.3760479788055721
sleep_minutesAfterWakeup,metabolite_100001993,0.0038494893744851827,0.12036261145642518,0.9042084946021615,1926.0,100001993,Steroid,Lipid,pregnenediol disulfate (C21H34O8S2)*,,,,,0.9625623440924134
sleep_minutesAsleep,metabolite_100001993,0.022578729341062406,1.1171468879662472,0.2640546307760748,2185.0,100001993,Steroid,Lipid,pregnenediol disulfate (C21H34O8S2)*,,,,,0.5480225773013264
sleep_restlessDuration,metabolite_100001993,0.06905571666184707,2.6074560055721885,0.009187984969801253,2054.0,100001993,Steroid,Lipid,pregnenediol disulfate (C21H34O8S2)*,,,,,0.08098037733187576
sleep_awakeDuration,metabolite_100001994,-0.03649703963307295,-1.0220503618556362,0.3068766081663994,2073.0,100001994,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (2)",,C04295,HMDB03818,87120982.0,0.5920955473390986
sleep_awakeningsCount,metabolite_100001994,0.021357915092159563,0.5071814548123894,0.6120769461486706,2267.0,100001994,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (2)",,C04295,HMDB03818,87120982.0,0.8247671864916135
sleep_efficiency,metabolite_100001994,-0.0006943604893695728,-0.7044631922183868,0.48122044930222985,2161.0,100001994,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (2)",,C04295,HMDB03818,87120982.0,0.733779669261877
sleep_minutesAfterWakeup,metabolite_100001994,0.020152850949562866,0.497001720062898,0.6192438946388867,1954.0,100001994,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (2)",,C04295,HMDB03818,87120982.0,0.8264516313691593
sleep_minutesAsleep,metabolite_100001994,-0.011553556348810886,-0.46105353573017854,0.644805524179419,2217.0,100001994,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (2)",,C04295,HMDB03818,87120982.0,0.841042790499878
sleep_restlessDuration,metabolite_100001994,0.026924165706631746,0.8142391984272993,0.4156011404344808,2085.0,100001994,Steroid,Lipid,"androstenediol (3beta,17beta) disulfate (2)",,C04295,HMDB03818,87120982.0,0.6901947510786913
sleep_awakeDuration,metabolite_100001999,-0.0015298833573649919,-0.04634367570397335,0.9630408424453241,2055.0,100001999,Steroid,Lipid,21-hydroxypregnenolone disulfate,1164-98-3,C05485,HMDB04026,134595.0,0.9854094341811171
sleep_awakeningsCount,metabolite_100001999,-0.0601883636914575,-1.5703676646437403,0.11647070942231581,2247.0,100001999,Steroid,Lipid,21-hydroxypregnenolone disulfate,1164-98-3,C05485,HMDB04026,134595.0,0.3668297380463603
sleep_efficiency,metabolite_100001999,-0.0007193333933970467,-0.7935527966422256,0.42754400502715684,2140.0,100001999,Steroid,Lipid,21-hydroxypregnenolone disulfate,1164-98-3,C05485,HMDB04026,134595.0,0.6982053778735948
sleep_minutesAfterWakeup,metabolite_100001999,0.022673799694971054,0.6083755373682874,0.5430099837110189,1936.0,100001999,Steroid,Lipid,21-hydroxypregnenolone disulfate,1164-98-3,C05485,HMDB04026,134595.0,0.779342324767851
sleep_minutesAsleep,metabolite_100001999,0.009855723788742818,0.4254099119475268,0.6705796226021019,2198.0,100001999,Steroid,Lipid,21-hydroxypregnenolone disulfate,1164-98-3,C05485,HMDB04026,134595.0,0.8536951815708609
sleep_restlessDuration,metabolite_100001999,0.03754566259720343,1.2147483628636973,0.22460109773970324,2068.0,100001999,Steroid,Lipid,21-hydroxypregnenolone disulfate,1164-98-3,C05485,HMDB04026,134595.0,0.5092468773467672
sleep_awakeDuration,metabolite_100002009,-0.019591639055538953,-1.1733160428289502,0.24081000135183206,1988.0,100002009,Steroid,Lipid,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",,,,,0.5269599167824041
sleep_awakeningsCount,metabolite_100002009,-0.0067744619698659235,-0.3477035670982671,0.7280964466571674,2181.0,100002009,Steroid,Lipid,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",,,,,0.886135431694215
sleep_efficiency,metabolite_100002009,0.00096895685466455,2.1382863564299344,0.032610279281762335,2075.0,100002009,Steroid,Lipid,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",,,,,0.17391606464035292
sleep_minutesAfterWakeup,metabolite_100002009,0.005726076709898258,0.31079006467919174,0.7559948604903981,1875.0,100002009,Steroid,Lipid,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",,,,,0.8978063138452681
sleep_minutesAsleep,metabolite_100002009,-0.000462713224029649,-0.03939077043555117,0.9685825507645478,2123.0,100002009,Steroid,Lipid,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",,,,,0.986878405520206
sleep_restlessDuration,metabolite_100002009,-0.018353211610881763,-1.2064573019450753,0.22778432925920883,1999.0,100002009,Steroid,Lipid,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",,,,,0.5130140593002808
sleep_awakeDuration,metabolite_100002014,-0.011066864651051448,-0.7233620327929643,0.4695407885351629,2036.0,100002014,Steroid,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",,,,,0.7268270480886779
sleep_awakeningsCount,metabolite_100002014,-0.009425402225902131,-0.5275233202671165,0.5978828467981001,2229.0,100002014,Steroid,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",,,,,0.8151170403246111
sleep_efficiency,metabolite_100002014,0.0006835621472852556,1.671452652807965,0.09478002607445184,2123.0,100002014,Steroid,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",,,,,0.32439305878527486
sleep_minutesAfterWakeup,metabolite_100002014,-0.005855863053503059,-0.35051439290096004,0.7259912613633597,1919.0,100002014,Steroid,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",,,,,0.8850668047988315
sleep_minutesAsleep,metabolite_100002014,-0.006603131380006081,-0.6164102171521149,0.5376885282770268,2173.0,100002014,Steroid,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",,,,,0.7754874533149314
sleep_restlessDuration,metabolite_100002014,-0.020359397259213985,-1.4540120013135247,0.1460965785939463,2048.0,100002014,Steroid,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",,,,,0.41207551875798104
sleep_awakeDuration,metabolite_100002018,-0.05230451095248902,-2.2718869556833905,0.023201006268230795,1970.0,100002018,Steroid,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",,,,,0.14286099065164032
sleep_awakeningsCount,metabolite_100002018,0.004000719762831704,0.14579945561876084,0.8840933668756465,2156.0,100002018,Steroid,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",,,,,0.9535692103433788
sleep_efficiency,metabolite_100002018,-0.00065416682985188,-1.0421154203091605,0.29748141043740023,2049.0,100002018,Steroid,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",,,,,0.582225953519353
sleep_minutesAfterWakeup,metabolite_100002018,0.04866258236668295,1.8752994584575713,0.0609089372272874,1855.0,100002018,Steroid,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",,,,,0.2505078609075984
sleep_minutesAsleep,metabolite_100002018,-0.020588169177345628,-1.248887193243397,0.2118456668126135,2103.0,100002018,Steroid,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",,,,,0.49766437247206846
sleep_restlessDuration,metabolite_100002018,0.0022951082711345832,0.10752176436577364,0.9143859864958748,1979.0,100002018,Steroid,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",,,,,0.9696532971408391
sleep_awakeDuration,metabolite_100002021,0.0027228843752560563,0.13449994003438723,0.8930225243344816,1778.0,100002021,Steroid,Lipid,"5alpha-androstan-3beta,17alpha-diol disulfate",,,,,0.9568858752999988
sleep_awakeningsCount,metabolite_100002021,0.006109304603514916,0.26123131627611224,0.7939418435729568,1946.0,100002021,Steroid,Lipid,"5alpha-androstan-3beta,17alpha-diol disulfate",,,,,0.9121453257151286
sleep_efficiency,metabolite_100002021,0.0005270521493361824,0.9744040986366953,0.32998325528650874,1856.0,100002021,Steroid,Lipid,"5alpha-androstan-3beta,17alpha-diol disulfate",,,,,0.6144044456387394
sleep_minutesAfterWakeup,metabolite_100002021,-0.02902918528799167,-1.3400271684121843,0.18041847918153198,1678.0,100002021,Steroid,Lipid,"5alpha-androstan-3beta,17alpha-diol disulfate",,,,,0.4609754394942012
sleep_minutesAsleep,metabolite_100002021,-0.017898766602969338,-1.2459226247516608,0.2129469773597332,1898.0,100002021,Steroid,Lipid,"5alpha-androstan-3beta,17alpha-diol disulfate",,,,,0.4989730651079065
sleep_restlessDuration,metabolite_100002021,-0.017642574085083063,-0.9512755862181046,0.3415933540977766,1789.0,100002021,Steroid,Lipid,"5alpha-androstan-3beta,17alpha-diol disulfate",,,,,0.6258677146750702
sleep_awakeDuration,metabolite_100002024,-0.04335655509874699,-1.659200839434419,0.09724455265333268,1858.0,100002024,Steroid,Lipid,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",,,,,0.3302763583474539
sleep_awakeningsCount,metabolite_100002024,0.03532523885764271,1.1434524540461477,0.25298594147212966,2030.0,100002024,Steroid,Lipid,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",,,,,0.5393700269963112
sleep_efficiency,metabolite_100002024,0.00014103368646913375,0.1948100170678334,0.8455622802193121,1926.0,100002024,Steroid,Lipid,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",,,,,0.9370621149356986
sleep_minutesAfterWakeup,metabolite_100002024,0.0345543586602876,1.1825561229797519,0.23714667538291218,1745.0,100002024,Steroid,Lipid,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",,,,,0.5243932603897015
sleep_minutesAsleep,metabolite_100002024,-0.024578052357941804,-1.3264259909900613,0.1848519917500279,1980.0,100002024,Steroid,Lipid,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",,,,,0.46680320388560415
sleep_restlessDuration,metabolite_100002024,-0.01776687507305244,-0.7282711619581865,0.4665395818180601,1859.0,100002024,Steroid,Lipid,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",,,,,0.7243852919765734
sleep_awakeDuration,metabolite_100002026,-0.01923237940045362,-0.6003595511404523,0.5483340851865426,2022.0,100002026,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (2)",,,,,0.7827450746091275
sleep_awakeningsCount,metabolite_100002026,0.023238729345911095,0.6163997726605448,0.5376943039298931,2211.0,100002026,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (2)",,,,,0.7754874533149314
sleep_efficiency,metabolite_100002026,0.0002019660291154926,0.23079213191945488,0.8174987863173219,2104.0,100002026,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (2)",,,,,0.9224474459305608
sleep_minutesAfterWakeup,metabolite_100002026,-0.01186020842909314,-0.3292824192964129,0.7419786972369042,1896.0,100002026,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (2)",,,,,0.8941701192385829
sleep_minutesAsleep,metabolite_100002026,-0.009531883342844341,-0.4201630456916031,0.6744082564925112,2159.0,100002026,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (2)",,,,,0.8553393217777111
sleep_restlessDuration,metabolite_100002026,0.01013870943158858,0.3390406295880496,0.7346143287740119,2027.0,100002026,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (2)",,,,,0.8898479761472713
sleep_awakeDuration,metabolite_100002027,-0.018223276418883192,-0.6471759951183703,0.5175906818522693,2050.0,100002027,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (3)",,,,,0.7609387129765987
sleep_awakeningsCount,metabolite_100002027,-0.01506341925681829,-0.452478732729322,0.6509680531816977,2240.0,100002027,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (3)",,,,,0.8445041128980383
sleep_efficiency,metabolite_100002027,0.00010276508386034478,0.13275750391878127,0.8943977154352787,2133.0,100002027,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (3)",,,,,0.9581690719082211
sleep_minutesAfterWakeup,metabolite_100002027,0.09800020226962936,3.07193304997662,0.002156600478426306,1927.0,100002027,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (3)",,,,,0.03127016203878288
sleep_minutesAsleep,metabolite_100002027,-0.02456189175869126,-1.239147304835932,0.21542428137741507,2186.0,100002027,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (3)",,,,,0.5017264998919589
sleep_restlessDuration,metabolite_100002027,0.0012924083386841151,0.04972362872436841,0.9603474636018838,2058.0,100002027,Steroid,Lipid,"androstenediol (3alpha, 17alpha) monosulfate (3)",,,,,0.9853111103653588
sleep_awakeDuration,metabolite_100002028,-0.03468165039546766,-1.3058759188637128,0.1917415598213553,2051.0,100002028,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (1)",521-17-5,,HMDB03818,13847309.0,0.47639519745573033
sleep_awakeningsCount,metabolite_100002028,-0.02043840048518411,-0.6574950975840144,0.5109303575414814,2239.0,100002028,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (1)",521-17-5,,HMDB03818,13847309.0,0.7563159213679337
sleep_efficiency,metabolite_100002028,-0.0007190778850074391,-0.9974501444820133,0.31865946630874475,2133.0,100002028,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (1)",521-17-5,,HMDB03818,13847309.0,0.6020487430015303
sleep_minutesAfterWakeup,metabolite_100002028,0.020335591264423553,0.6795954465931576,0.4968421934628624,1934.0,100002028,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (1)",521-17-5,,HMDB03818,13847309.0,0.7463949139071984
sleep_minutesAsleep,metabolite_100002028,-0.01302419407269462,-0.6978824556243024,0.4853249640204934,2190.0,100002028,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (1)",521-17-5,,HMDB03818,13847309.0,0.7365905616000399
sleep_restlessDuration,metabolite_100002028,0.02107233748166498,0.86162045022606,0.38899693879828456,2060.0,100002028,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (1)",521-17-5,,HMDB03818,13847309.0,0.6669578791729012
sleep_awakeDuration,metabolite_100002029,0.019416049411982127,0.7179219626943377,0.47289083394627496,1968.0,100002029,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (2)",,,,,0.7288489627066846
sleep_awakeningsCount,metabolite_100002029,-0.015160922033773519,-0.4794774129256227,0.6316476643821703,2161.0,100002029,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (2)",,,,,0.8337194708271479
sleep_efficiency,metabolite_100002029,-0.00038379087927412504,-0.52613610811263,0.5988504441937896,2059.0,100002029,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (2)",,,,,0.8160651257924905
sleep_minutesAfterWakeup,metabolite_100002029,0.022362805133541427,0.743791016937519,0.4570969619277496,1863.0,100002029,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (2)",,,,,0.7198776679235859
sleep_minutesAsleep,metabolite_100002029,0.03855432137940868,2.0263748557242462,0.04285255107217176,2105.0,100002029,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (2)",,,,,0.20473574887802873
sleep_restlessDuration,metabolite_100002029,0.0465921532818042,1.8928745676748622,0.05852041482148074,1983.0,100002029,Steroid,Lipid,"androstenediol (3beta,17beta) monosulfate (2)",,,,,0.24603204797121364
sleep_awakeDuration,metabolite_100002060,-0.020787623903500085,-0.38455770811424766,0.7006047503744751,2069.0,100002060,Lysolipid,Lipid,1-docosahexaenoyl-GPE (22:6)*,,,HMDB11496,,0.8703505351266511
sleep_awakeningsCount,metabolite_100002060,0.2605916606042896,4.143825766389778,3.54142482448893e-05,2264.0,100002060,Lysolipid,Lipid,1-docosahexaenoyl-GPE (22:6)*,,,HMDB11496,,0.0016052475212851504
sleep_efficiency,metabolite_100002060,0.0025248106283830597,1.7316397081854842,0.08348097225670675,2158.0,100002060,Lysolipid,Lipid,1-docosahexaenoyl-GPE (22:6)*,,,HMDB11496,,0.3020096340393536
sleep_minutesAfterWakeup,metabolite_100002060,0.07001756402516615,1.1678892258393385,0.24299437055259365,1953.0,100002060,Lysolipid,Lipid,1-docosahexaenoyl-GPE (22:6)*,,,HMDB11496,,0.5280868794362168
sleep_minutesAsleep,metabolite_100002060,-0.035239440315513126,-0.9261523291347098,0.354468083600348,2212.0,100002060,Lysolipid,Lipid,1-docosahexaenoyl-GPE (22:6)*,,,HMDB11496,,0.6364849676898393
sleep_restlessDuration,metabolite_100002060,-0.04613807442923301,-0.9235773757343554,0.35581362537698413,2083.0,100002060,Lysolipid,Lipid,1-docosahexaenoyl-GPE (22:6)*,,,HMDB11496,,0.6376274735160972
sleep_awakeDuration,metabolite_100002063,0.08318747644673835,1.8975822828062574,0.057890694070809386,2067.0,100002063,Lysolipid,Lipid,1-docosapentaenoyl-GPC (22:5n3)*,,,,,0.24395500298277017
sleep_awakeningsCount,metabolite_100002063,0.05623347544726459,1.0899967738404583,0.27583097519507616,2261.0,100002063,Lysolipid,Lipid,1-docosapentaenoyl-GPC (22:5n3)*,,,,,0.5579263619253594
sleep_efficiency,metabolite_100002063,-0.0010985128364780377,-0.9248215485664741,0.35516262267432885,2153.0,100002063,Lysolipid,Lipid,1-docosapentaenoyl-GPC (22:5n3)*,,,,,0.6373077800084264
sleep_minutesAfterWakeup,metabolite_100002063,-0.0402596507422055,-0.8165047606510514,0.41431180105696175,1944.0,100002063,Lysolipid,Lipid,1-docosapentaenoyl-GPC (22:5n3)*,,,,,0.6884774660817166
sleep_minutesAsleep,metabolite_100002063,0.022049265293698536,0.7100518953983953,0.4777471406998207,2207.0,100002063,Lysolipid,Lipid,1-docosapentaenoyl-GPC (22:5n3)*,,,,,0.7319387586168008
sleep_restlessDuration,metabolite_100002063,0.03839636537299361,0.9436125579918543,0.345477578372675,2079.0,100002063,Lysolipid,Lipid,1-docosapentaenoyl-GPC (22:5n3)*,,,,,0.6287132448522972
sleep_awakeDuration,metabolite_100002067,0.03835055231663471,1.1844238220049745,0.23638170593377988,2069.0,100002067,Steroid,Lipid,pregnenediol sulfate (C21H34O5S)*,1247-64-9,,,,0.5238467221884999
sleep_awakeningsCount,metabolite_100002067,-0.03906706036141565,-1.0333727030141473,0.3015400318950083,2266.0,100002067,Steroid,Lipid,pregnenediol sulfate (C21H34O5S)*,1247-64-9,,,,0.5860663858582441
sleep_efficiency,metabolite_100002067,-0.0008780468736057836,-0.9867812569157791,0.3238609194755764,2155.0,100002067,Steroid,Lipid,pregnenediol sulfate (C21H34O5S)*,1247-64-9,,,,0.6074400702444885
sleep_minutesAfterWakeup,metabolite_100002067,0.015222137820298777,0.41481479713380337,0.6783233286767403,1946.0,100002067,Steroid,Lipid,pregnenediol sulfate (C21H34O5S)*,1247-64-9,,,,0.8566376576361214
sleep_minutesAsleep,metabolite_100002067,0.025714300777973913,1.1293857506179328,0.2588578219220415,2213.0,100002067,Steroid,Lipid,pregnenediol sulfate (C21H34O5S)*,1247-64-9,,,,0.5433017089052049
sleep_restlessDuration,metabolite_100002067,0.06713942160328144,2.2232919759647274,0.026303401444569607,2081.0,100002067,Steroid,Lipid,pregnenediol sulfate (C21H34O5S)*,1247-64-9,,,,0.15396855183216815
sleep_awakeDuration,metabolite_100002070,-0.12293017980811945,-2.6489534378429718,0.008139640636438754,1945.0,100002070,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyglutarate,40951-21-1,C02630,HMDB0059655,43.0,0.07451331928198084
sleep_awakeningsCount,metabolite_100002070,0.02620176133649618,0.47860014191546846,0.6322724477200805,2126.0,100002070,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyglutarate,40951-21-1,C02630,HMDB0059655,43.0,0.8337194708271479
sleep_efficiency,metabolite_100002070,0.0015475245954914962,1.2183905680985612,0.223217796735866,2026.0,100002070,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyglutarate,40951-21-1,C02630,HMDB0059655,43.0,0.508676297251061
sleep_minutesAfterWakeup,metabolite_100002070,0.05758839421966936,1.0880722103887355,0.2767065076608849,1835.0,100002070,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyglutarate,40951-21-1,C02630,HMDB0059655,43.0,0.558684203550794
sleep_minutesAsleep,metabolite_100002070,-0.03416847146951363,-1.0464666533912963,0.2954673980169331,2082.0,100002070,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyglutarate,40951-21-1,C02630,HMDB0059655,43.0,0.5795607363716965
sleep_restlessDuration,metabolite_100002070,-0.0244516128684201,-0.5742497341391968,0.565864882564205,1960.0,100002070,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyglutarate,40951-21-1,C02630,HMDB0059655,43.0,0.7932108047170794
sleep_awakeDuration,metabolite_100002094,-0.047048687690964125,-1.678191390455904,0.09346171744165205,2061.0,100002094,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC,178167-75-4,,HMDB01931,133098.0,0.3215222889025255
sleep_awakeningsCount,metabolite_100002094,0.0251701753748094,0.7642016063568263,0.44482709958792443,2259.0,100002094,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC,178167-75-4,,HMDB01931,133098.0,0.710511511749264
sleep_efficiency,metabolite_100002094,-0.00011581599555468558,-0.1527858812311699,0.8785815157581593,2148.0,100002094,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC,178167-75-4,,HMDB01931,133098.0,0.9521938308216821
sleep_minutesAfterWakeup,metabolite_100002094,0.07120511570371137,2.297388504510956,0.021702902665750104,1940.0,100002094,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC,178167-75-4,,HMDB01931,133098.0,0.13837524465609463
sleep_minutesAsleep,metabolite_100002094,0.0002909405798434718,0.014772716844472202,0.9882148467226421,2203.0,100002094,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC,178167-75-4,,HMDB01931,133098.0,0.9958298278034478
sleep_restlessDuration,metabolite_100002094,0.0015935352938310718,0.061692350433226795,0.9508138049211479,2069.0,100002094,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC,178167-75-4,,HMDB01931,133098.0,0.9828386882629018
sleep_awakeDuration,metabolite_100002102,0.004386880951879136,0.06624160020253503,0.947191871027306,2076.0,100002102,"Pyrimidine Metabolism, Uracil containing",Nucleotide,N-acetyl-beta-alanine,3025-95-4,C01073,,76406.0,0.9808318203726797
sleep_awakeningsCount,metabolite_100002102,-0.0722119535477564,-0.9176053672847766,0.3589233752011576,2266.0,100002102,"Pyrimidine Metabolism, Uracil containing",Nucleotide,N-acetyl-beta-alanine,3025-95-4,C01073,,76406.0,0.6413519164334242
sleep_efficiency,metabolite_100002102,-0.0045651756642754796,-2.5216544328856174,0.011752129933132223,2156.0,100002102,"Pyrimidine Metabolism, Uracil containing",Nucleotide,N-acetyl-beta-alanine,3025-95-4,C01073,,76406.0,0.09349703371580415
sleep_minutesAfterWakeup,metabolite_100002102,0.08204172758274375,1.094243612855663,0.2739839893939346,1945.0,100002102,"Pyrimidine Metabolism, Uracil containing",Nucleotide,N-acetyl-beta-alanine,3025-95-4,C01073,,76406.0,0.5568461336815687
sleep_minutesAsleep,metabolite_100002102,0.10450046294445196,2.2202982767698507,0.02649951893169084,2217.0,100002102,"Pyrimidine Metabolism, Uracil containing",Nucleotide,N-acetyl-beta-alanine,3025-95-4,C01073,,76406.0,0.1546952436337017
sleep_restlessDuration,metabolite_100002102,0.18120788887586528,2.9486561291664235,0.003227152634498873,2086.0,100002102,"Pyrimidine Metabolism, Uracil containing",Nucleotide,N-acetyl-beta-alanine,3025-95-4,C01073,,76406.0,0.040766419930882716
sleep_awakeDuration,metabolite_100002106,-0.12024266594714501,-1.5171756810746133,0.12937591994441802,2063.0,100002106,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/18:1, d18:2/18:0)",108392-10-5,,HMDB12101,6443882.0,0.3850696564190778
sleep_awakeningsCount,metabolite_100002106,0.05190782095434717,0.557539626445768,0.5772141071158329,2261.0,100002106,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/18:1, d18:2/18:0)",108392-10-5,,HMDB12101,6443882.0,0.7998840296243359
sleep_efficiency,metabolite_100002106,0.00027477024697535393,0.12847265452097056,0.8977869811996024,2150.0,100002106,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/18:1, d18:2/18:0)",108392-10-5,,HMDB12101,6443882.0,0.959131076443429
sleep_minutesAfterWakeup,metabolite_100002106,0.04749773436480169,0.5374354503376498,0.591028722381798,1938.0,100002106,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/18:1, d18:2/18:0)",108392-10-5,,HMDB12101,6443882.0,0.8093527605958204
sleep_minutesAsleep,metabolite_100002106,-0.025975708756814406,-0.46442830999288853,0.6423868244693143,2207.0,100002106,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/18:1, d18:2/18:0)",108392-10-5,,HMDB12101,6443882.0,0.8399130691592882
sleep_restlessDuration,metabolite_100002106,0.016211356799933747,0.22290118010132373,0.8236344099153488,2075.0,100002106,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/18:1, d18:2/18:0)",108392-10-5,,HMDB12101,6443882.0,0.9265242976190596
